3 2 2.6 0 5.23576e-24
3 2 2.7 0 4.39661e-24
3 2 2.8 0 3.59813e-24
3 2 2.9 0 2.97555e-24
3 2 3.0 0 2.47919e-24
3 2 3.1 0 2.07504e-24
3 2 3.2 0 1.73955e-24
3 2 3.3 0 1.45634e-24
3 2 3.4 0 1.21402e-24
3 2 3.5 0 1.00224e-24
3 2 3.6 0 8.16971e-25
3 2 3.7 0 6.65579e-25
3 2 3.8 0 5.42606e-25
3 2 3.9 0 4.44124e-25
3 2 4.0 0 3.63128e-25
3 2 4.1 0 2.87413e-25
3 2 4.2 0 2.18005e-25
3 2 4.3 0 1.85346e-25
3 2 4.4 0 1.53698e-25
3 2 4.5 0 1.08462e-25
3 2 4.6 0 9.0079e-26
3 2 4.7 0 7.13275e-26
4 2 2.6 0 1.27661e-24
4 2 2.7 0 7.23654e-25
4 2 2.8 0 7.55507e-25
4 2 2.9 0 7.40645e-25
4 2 3.0 0 6.88432e-25
4 2 3.1 0 6.12639e-25
4 2 3.2 0 5.27055e-25
4 2 3.3 0 4.42617e-25
4 2 3.4 0 3.66384e-25
4 2 3.5 0 2.94019e-25
4 2 3.6 0 2.3738e-25
4 2 3.7 0 2.10127e-25
4 2 3.8 0 1.8775e-25
4 2 3.9 0 1.5248e-25
4 2 4.0 0 1.1074e-25
4 2 4.1 0 9.21093e-26
4 2 4.2 0 8.2181e-26
4 2 4.3 0 6.66658e-26
4 2 4.4 0 5.22932e-26
4 2 4.5 0 4.20991e-26
4 2 4.6 0 3.37417e-26
4 2 4.7 0 2.69865e-26
4 3 2.6 0 1.18583e-24
4 3 2.7 0 7.39645e-25
4 3 2.8 0 6.5059e-25
4 3 2.9 0 5.56168e-25
4 3 3.0 0 4.63837e-25
4 3 3.1 0 3.78817e-25
4 3 3.2 0 3.04119e-25
4 3 3.3 0 2.40908e-25
4 3 3.4 0 1.89016e-25
4 3 3.5 0 1.46568e-25
4 3 3.6 0 1.13452e-25
4 3 3.7 0 8.95333e-26
4 3 3.8 0 7.08098e-26
4 3 3.9 0 5.48199e-26
4 3 4.0 0 4.1615e-26
4 3 4.1 0 3.33107e-26
4 3 4.2 0 2.40469e-26
4 3 4.3 0 1.89435e-26
4 3 4.4 0 1.49808e-26
4 3 4.5 0 1.09671e-26
4 3 4.6 0 8.13035e-27
4 3 4.7 0 6.13138e-27
5 2 2.6 0 5.20963e-25
5 2 2.7 0 3.52426e-25
5 2 2.8 0 3.35891e-25
5 2 2.9 0 3.14354e-25
5 2 3.0 0 2.89078e-25
5 2 3.1 0 2.61382e-25
5 2 3.2 0 2.32533e-25
5 2 3.3 0 2.03671e-25
5 2 3.4 0 1.7575e-25
5 2 3.5 0 1.49966e-25
5 2 3.6 0 1.26221e-25
5 2 3.7 0 1.03933e-25
5 2 3.8 0 8.46841e-26
5 2 3.9 0 6.89914e-26
5 2 4.0 0 5.70085e-26
5 2 4.1 0 4.89222e-26
5 2 4.2 0 3.9197e-26
5 2 4.3 0 3.09786e-26
5 2 4.4 0 2.45613e-26
5 2 4.5 0 1.98743e-26
5 2 4.6 0 1.61533e-26
5 2 4.7 0 1.2947e-26
5 3 2.6 0 3.47284e-25
5 3 2.7 0 3.85424e-25
5 3 2.8 0 2.78157e-25
5 3 2.9 0 2.10278e-25
5 3 3.0 0 1.65076e-25
5 3 3.1 0 1.33414e-25
5 3 3.2 0 1.10048e-25
5 3 3.3 0 9.18456e-26
5 3 3.4 0 7.68903e-26
5 3 3.5 0 6.52173e-26
5 3 3.6 0 5.44919e-26
5 3 3.7 0 4.2121e-26
5 3 3.8 0 3.18849e-26
5 3 3.9 0 2.54302e-26
5 3 4.0 0 2.15483e-26
5 3 4.1 0 1.6183e-26
5 3 4.2 0 1.26455e-26
5 3 4.3 0 9.42952e-27
5 3 4.4 0 7.18631e-27
5 3 4.5 0 5.98658e-27
5 3 4.6 0 4.41526e-27
5 3 4.7 0 3.41226e-27
5 4 2.6 0 3.90729e-25
5 4 2.7 0 1.48495e-25
5 4 2.8 0 1.54784e-25
5 4 2.9 0 1.48635e-25
5 4 3.0 0 1.33056e-25
5 4 3.1 0 1.12355e-25
5 4 3.2 0 9.05587e-26
5 4 3.3 0 7.04984e-26
5 4 3.4 0 5.3638e-26
5 4 3.5 0 3.96026e-26
5 4 3.6 0 2.92832e-26
5 4 3.7 0 2.3181e-26
5 4 3.8 0 1.86001e-26
5 4 3.9 0 1.41523e-26
5 4 4.0 0 1.00209e-26
5 4 4.1 0 7.46636e-27
5 4 4.2 0 5.52361e-27
5 4 4.3 0 4.07332e-27
5 4 4.4 0 3.05277e-27
5 4 4.5 0 2.37033e-27
5 4 4.6 0 1.70506e-27
5 4 4.7 0 1.26522e-27
6 2 2.6 0 2.75827e-25
6 2 2.7 0 3.18768e-25
6 2 2.8 0 2.45359e-25
6 2 2.9 0 1.95916e-25
6 2 3.0 0 1.61231e-25
6 2 3.1 0 1.35866e-25
6 2 3.2 0 1.16472e-25
6 2 3.3 0 1.00914e-25
6 2 3.4 0 8.77959e-26
6 2 3.5 0 7.67715e-26
6 2 3.6 0 6.65153e-26
6 2 3.7 0 5.55128e-26
6 2 3.8 0 4.55186e-26
6 2 3.9 0 3.74314e-26
6 2 4.0 0 3.14092e-26
6 2 4.1 0 2.70162e-26
6 2 4.2 0 2.10182e-26
6 2 4.3 0 1.70407e-26
6 2 4.4 0 1.3947e-26
6 2 4.5 0 1.11794e-26
6 2 4.6 0 8.99878e-27
6 2 4.7 0 7.21772e-27
6 3 2.6 0 1.56864e-25
6 3 2.7 0 5.52166e-26
6 3 2.8 0 6.95432e-26
6 3 2.9 0 7.80343e-26
6 3 3.0 0 7.92533e-26
6 3 3.1 0 7.40123e-26
6 3 3.2 0 6.45653e-26
6 3 3.3 0 5.34513e-26
6 3 3.4 0 4.26613e-26
6 3 3.5 0 3.30597e-26
6 3 3.6 0 2.55002e-26
6 3 3.7 0 2.03985e-26
6 3 3.8 0 1.66733e-26
6 3 3.9 0 1.37263e-26
6 3 4.0 0 1.12e-26
6 3 4.1 0 8.8753e-27
6 3 4.2 0 6.97724e-27
6 3 4.3 0 5.42422e-27
6 3 4.4 0 4.20237e-27
6 3 4.5 0 3.26937e-27
6 3 4.6 0 2.53289e-27
6 3 4.7 0 1.96506e-27
6 4 2.6 0 1.42372e-25
6 4 2.7 0 1.49991e-26
6 4 2.8 0 3.05588e-26
6 4 2.9 0 4.75383e-26
6 4 3.0 0 5.8721e-26
6 4 3.1 0 5.98956e-26
6 4 3.2 0 5.24634e-26
6 4 3.3 0 4.10381e-26
6 4 3.4 0 2.98124e-26
6 4 3.5 0 2.0235e-26
6 4 3.6 0 1.38131e-26
6 4 3.7 0 1.08571e-26
6 4 3.8 0 9.09527e-27
6 4 3.9 0 7.45083e-27
6 4 4.0 0 5.67333e-27
6 4 4.1 0 4.24713e-27
6 4 4.2 0 3.30528e-27
6 4 4.3 0 2.52868e-27
6 4 4.4 0 1.84917e-27
6 4 4.5 0 1.25653e-27
6 4 4.6 0 1.04417e-27
6 4 4.7 0 7.81814e-28
6 5 2.6 0 1.59603e-25
6 5 2.7 0 6.32946e-26
6 5 2.8 0 6.4255e-26
6 5 2.9 0 6.0342e-26
6 5 3.0 0 5.29687e-26
6 5 3.1 0 4.39159e-26
6 5 3.2 0 3.47489e-26
6 5 3.3 0 2.65151e-26
6 5 3.4 0 1.97148e-26
6 5 3.5 0 1.43137e-26
6 5 3.6 0 1.03427e-26
6 5 3.7 0 7.6986e-27
6 5 3.8 0 5.79342e-27
6 5 3.9 0 4.32423e-27
6 5 4.0 0 3.14494e-27
6 5 4.1 0 2.20634e-27
6 5 4.2 0 1.7616e-27
6 5 4.3 0 1.37065e-27
6 5 4.4 0 1.00055e-27
6 5 4.5 0 6.5903e-28
6 5 4.6 0 4.99055e-28
6 5 4.7 0 3.64165e-28
7 2 2.6 0 1.66219e-25
7 2 2.7 0 1.30895e-25
7 2 2.8 0 1.2317e-25
7 2 2.9 0 1.12656e-25
7 2 3.0 0 1.00569e-25
7 2 3.1 0 8.79905e-26
7 2 3.2 0 7.5764e-26
7 2 3.3 0 6.44678e-26
7 2 3.4 0 5.44342e-26
7 2 3.5 0 4.54561e-26
7 2 3.6 0 3.79916e-26
7 2 3.7 0 3.26138e-26
7 2 3.8 0 2.81247e-26
7 2 3.9 0 2.37457e-26
7 2 4.0 0 1.94e-26
7 2 4.1 0 1.58039e-26
7 2 4.2 0 1.2906e-26
7 2 4.3 0 1.07208e-26
7 2 4.4 0 8.74861e-27
7 2 4.5 0 6.77615e-27
7 2 4.6 0 5.55146e-27
7 2 4.7 0 4.45746e-27
7 3 2.6 0 8.80335e-26
7 3 2.7 0 3.20913e-26
7 3 2.8 0 4.03258e-26
7 3 2.9 0 4.48903e-26
7 3 3.0 0 4.50772e-26
7 3 3.1 0 4.15776e-26
7 3 3.2 0 3.5869e-26
7 3 3.3 0 2.94714e-26
7 3 3.4 0 2.34837e-26
7 3 3.5 0 1.80602e-26
7 3 3.6 0 1.39795e-26
7 3 3.7 0 1.18525e-26
7 3 3.8 0 1.03409e-26
7 3 3.9 0 8.60535e-27
7 3 4.0 0 6.68238e-27
7 3 4.1 0 5.54963e-27
7 3 4.2 0 4.28781e-27
7 3 4.3 0 3.3683e-27
7 3 4.4 0 2.64005e-27
7 3 4.5 0 2.02803e-27
7 3 4.6 0 1.58691e-27
7 3 4.7 0 1.23476e-27
7 4 2.6 0 7.11102e-26
7 4 2.7 0 8.81816e-26
7 4 2.8 0 5.97851e-26
7 4 2.9 0 4.27675e-26
7 4 3.0 0 3.20039e-26
7 4 3.1 0 2.48382e-26
7 4 3.2 0 1.98211e-26
7 4 3.3 0 1.61246e-26
7 4 3.4 0 1.32575e-26
7 4 3.5 0 1.1e-26
7 4 3.6 0 9.06434e-27
7 4 3.7 0 7.20432e-27
7 4 3.8 0 5.61402e-27
7 4 3.9 0 4.36603e-27
7 4 4.0 0 3.43045e-27
7 4 4.1 0 2.70493e-27
7 4 4.2 0 1.93652e-27
