2945.96 12000 9 -25.39321
2945.96 13000 9 -25.40312
2945.96 14000 9 -25.41570
2945.96 15000 9 -25.43050
2945.96 16000 9 -25.44691
2945.96 17000 9 -25.46440
2945.96 18000 9 -25.48253
2945.96 19000 9 -25.50096
2945.96 20000 9 -25.51944
2945.96 21000 9 -25.53779
2945.96 22000 9 -25.55590
2945.96 23000 9 -25.57367
2945.96 24000 9 -25.59106
2945.96 25000 9 -25.60804
2945.96 5000 10 -25.15640
2945.96 6000 10 -25.26807
2945.96 7000 10 -25.33588
2945.96 8000 10 -25.37151
2945.96 9000 10 -25.39193
2945.96 10000 10 -25.41057
2945.96 11000 10 -25.43315
2945.96 12000 10 -25.46004
2945.96 13000 10 -25.48977
2945.96 14000 10 -25.52082
2945.96 15000 10 -25.55207
2945.96 16000 10 -25.58283
2945.96 17000 10 -25.61268
2945.96 18000 10 -25.64141
2945.96 19000 10 -25.66883
2945.96 20000 10 -25.69504
2945.96 21000 10 -25.72010
2945.96 22000 10 -25.74403
2945.96 23000 10 -25.76692
2945.96 24000 10 -25.78881
2945.96 25000 10 -25.80977
2945.96 5000 11 -24.91898
2945.96 6000 11 -25.08967
2945.96 7000 11 -25.21572
2945.96 8000 11 -25.31016
2945.96 9000 11 -25.38601
2945.96 10000 11 -25.45262
2945.96 11000 11 -25.51395
2945.96 12000 11 -25.57155
2945.96 13000 11 -25.62564
2945.96 14000 11 -25.67630
2945.96 15000 11 -25.72368
2945.96 16000 11 -25.76800
2945.96 17000 11 -25.80951
2945.96 18000 11 -25.84839
2945.96 19000 11 -25.88474
2945.96 20000 11 -25.91899
2945.96 21000 11 -25.95135
2945.96 22000 11 -25.98199
2945.96 23000 11 -26.01107
2945.96 24000 11 -26.03872
2945.96 25000 11 -26.06506
2945.96 5000 12 -24.74867
2945.96 6000 12 -24.94561
2945.96 7000 12 -25.09887
2945.96 8000 12 -25.22325
2945.96 9000 12 -25.32884
2945.96 10000 12 -25.42138
2945.96 11000 12 -25.50368
2945.96 12000 12 -25.57777
2945.96 13000 12 -25.64497
2945.96 14000 12 -25.70631
2945.96 15000 12 -25.76265
2945.96 16000 12 -25.81469
2945.96 17000 12 -25.86298
2945.96 18000 12 -25.90799
2945.96 19000 12 -25.95006
2945.96 20000 12 -25.98959
2945.96 21000 12 -26.02686
2945.96 22000 12 -26.06210
2945.96 23000 12 -26.09552
2945.96 24000 12 -26.12728
2945.96 25000 12 -26.15753
2945.96 5000 13 -24.69580
2945.96 6000 13 -24.90332
2945.96 7000 13 -25.06669
2945.96 8000 13 -25.20131
2945.96 9000 13 -25.31567
2945.96 10000 13 -25.41475
2945.96 11000 13 -25.50188
2945.96 12000 13 -25.57951
2945.96 13000 13 -25.64941
2945.96 14000 13 -25.71292
2945.96 15000 13 -25.77107
2945.96 16000 13 -25.82466
2945.96 17000 13 -25.87434
2945.96 18000 13 -25.92061
2945.96 19000 13 -25.96391
2945.96 20000 13 -26.00458
2945.96 21000 13 -26.04292
2945.96 22000 13 -26.07918
2945.96 23000 13 -26.11356
2945.96 24000 13 -26.14624
2945.96 25000 13 -26.17737
2945.96 5000 14 -24.68548
2945.96 6000 14 -24.89585
2945.96 7000 14 -25.06236
2945.96 8000 14 -25.19928
2945.96 9000 14 -25.31499
2945.96 10000 14 -25.41485
2945.96 11000 14 -25.50250
2945.96 12000 14 -25.58049
2945.96 13000 14 -25.65067
2945.96 14000 14 -25.71440
2945.96 15000 14 -25.77274
2945.96 16000 14 -25.82651
2945.96 17000 14 -25.87634
2945.96 18000 14 -25.92277
2945.96 19000 14 -25.96621
2945.96 20000 14 -26.00702
2945.96 21000 14 -26.04550
2945.96 22000 14 -26.08189
2945.96 23000 14 -26.11640
2945.96 24000 14 -26.14921
2945.96 25000 14 -26.18047
3188.67 5000 1 -25.05897
3188.67 6000 1 -25.10838
3188.67 7000 1 -25.15095
3188.67 8000 1 -25.18845
3188.67 9000 1 -25.22204
3188.67 10000 1 -25.25251
3188.67 11000 1 -25.28044
3188.67 12000 1 -25.30624
3188.67 13000 1 -25.33025
3188.67 14000 1 -25.35271
3188.67 15000 1 -25.37383
3188.67 16000 1 -25.39378
3188.67 17000 1 -25.41268
3188.67 18000 1 -25.43065
3188.67 19000 1 -25.44779
3188.67 20000 1 -25.46417
3188.67 21000 1 -25.47988
3188.67 22000 1 -25.49495
3188.67 23000 1 -25.50946
3188.67 24000 1 -25.52343
3188.67 25000 1 -25.53692
3188.67 5000 2 -25.05763
3188.67 6000 2 -25.10716
3188.67 7000 2 -25.14973
3188.67 8000 2 -25.18710
3188.67 9000 2 -25.22044
3188.67 10000 2 -25.25055
3188.67 11000 2 -25.27801
3188.67 12000 2 -25.30328
3188.67 13000 2 -25.32669
3188.67 14000 2 -25.34852
3188.67 15000 2 -25.36899
3188.67 16000 2 -25.38827
3188.67 17000 2 -25.40651
3188.67 18000 2 -25.42382
3188.67 19000 2 -25.44026
